Vote_ID,Iniciative_ID,Título,Proposed_By,TextLink
126583,263657,Revoga diversas disposições do denominado programa “Mais Habitação”,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a63794e6a51314d574574596d56684d5330304e6a5a6d4c546b344f4445745a44686c4d324e6a4d324a6c5932526b4c6d52765933673d&fich=c726451a-bea1-466f-9881-d8e3cc3becdd.docx&Inline=true
126585,263659,Proíbe a venda de casas a não residentes,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a597a59324d33596d55744e4759354f5330304e446c6c4c546b77593259744d475931596d5a695a6d51315a4446694c6d52765933673d&fich=763cc7be-4f99-449e-90cf-0f5bfbfd5d1b.docx&Inline=true
126586,263660,Garante a afetação do património público para fins habitacionais,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e324a684f474e6859546774596a63334d5330304e5441794c546b304d5755744d6a6c6c4d446b334d6a597a4e7a686d4c6d52765933673d&fich=7ba8caa8-b771-4502-941e-29e09726378f.docx&Inline=true
126587,263651,Recomenda ao Governo que apoie os beneficiários porta 65 nas despesas iniciais com o contrato de arrendamento,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4455324e7a64694e574d744d575a694e7930305a444d774c57466a4d4451744e3245314e6a686c596d46685a474d344c6d52765933673d&fich=45677b5c-1fb7-4d30-ac04-7a568ebaadc8.docx&Inline=true
126588,263655,Recomenda ao Governo o reforço de medidas para apoio ao alojamento universitário em Portugal,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4759344e574d334d5467744e445a6c5a433030595445314c546b354e5455745a6a55304d7a63344d6a59774f5451334c6d52765933673d&fich=4f85c718-46ed-4a15-9955-f54378260947.docx&Inline=true
126589,263658,"Um novo caminho para a habitação: dinamizar a oferta, corrigir erros e dar resposta à crise","PSD, CDS-PP",http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a67344e6a45334e4451744e47466d4f5330304f574d794c54686b4d544d745954497a4e5459344e5464684e4463794c6d52765933673d&fich=28861744-4af9-49c2-8d13-a2356857a472.docx&Inline=true
126594,263635,Prevê a implementação de um plano gradual de isenção do pagamento de portagens,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6d51335a5459304f4463744e6d497a4e5330304d5455354c546b785a4459744d5751304d4455785a6a6378597a426d4c6d52765933673d&fich=2d7e6487-6b35-4159-91d6-1d4051f71c0f.docx&Inline=true
126597,263501,"Recomenda ao Governo a equiparação do subsídio de risco da PSP e GNR ao da Polícia Judiciária, a revisão da respetivas carreiras e tabelas remuneratórias e abertura de novos concursos de ingresso na PSP e GNR",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4745774d5451344e4459744d5455775a6930304d6a49794c5467324d4755744e4746695a47466c4d6d46695a546b7a4c6d527659773d3d&fich=8a014846-150f-4222-860e-4abdae2abe93.doc&Inline=true
126598,263502,"Revisão das carreiras técnicas e criação da carreira única de técnica/o de reinserção, no âmbito da Direção-Geral de Reinserção e Serviços Prisionais (DGRSP)",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a444a6c4e6a63344d574d744d7a6734595330304d6d55794c5749324e3255744d574e684d6d55794d6d4d784d544d334c6d527659773d3d&fich=d2e6781c-388a-42e2-b67e-1ca2e22c1137.doc&Inline=true
126599,263503,"Revisão do Estatuto dos Funcionários de Justiça, valorização da respetiva carreira e abertura de procedimentos de recrutamento",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a544d775a575577596a55744f5749334e4330305a6d55774c546b774d574d744e47526959324a684d474d774e5459334c6d52765933673d&fich=e30ee0b5-9b74-4fe0-901c-4dbcba0c0567.docx&Inline=true
126600,263616,Recomenda ao Governo que conclua a revisão do Estatuto dos Funcionários de Justiça e proceda à contratação urgente de funcionários judiciais,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4755324d574d774f546b744e3249354e5330304e4752684c546b794e574d745a575935597a49335a6d4d7a4d474e6c4c6d52765933673d&fich=4e61c099-7b95-44da-925c-ef9c27fc30ce.docx&Inline=true
126601,263630,"Aprovação de novos modelos de avaliação dos alunos, assentes em princípios de avaliação contínua, eliminando os exames e revendo o regime de provas de aferição incluindo a digitalização",PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d324e6b597a526a4d6a67744e57466d4f5330304d5463344c5749304e7a67744e7a49784e7a526d5957517a5a4759304c6d52765933673d&fich=3cdc4c28-5af9-4178-b478-72174fad3df4.docx&Inline=true
126616,263671,Pela construção de uma nova ala de Cardiologia Pediátrica no Hospital de Santa Cruz,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a575531596d4d344e7a45744e446731597930304d54557a4c5745785a6a55744f4467354e3256684d44526c596d51324c6d52765933673d&fich=ee5bc871-485c-4153-a1f5-8897ea04ebd6.docx&Inline=true
126617,263714,Recomenda ao Governo que promova as diligências necessárias para a realização das obras de renovação e ampliação do Hospital de Santa Cruz,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a67355a6a55324d6d4d74596a466b4d6930305a5463784c574a695a6a417459544d774d6d59324d54646d4e6d4d334c6d52765933673d&fich=689f562c-b1d2-4e71-bbf0-a302f617f6c7.docx&Inline=true
126618,263717,Investimento no Hospital de Santa Cruz,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765954526d4e3259315a5455744d6a59345a6930304e6d46694c546734595755744e3255314d44526a4e446b774d6d49354c6d527659773d3d&fich=a4f7f5e5-268f-46ab-88ae-7e504c4902b9.doc&Inline=true
126620,263561,Recomenda uma localização alternativa para a nova estação do metro “Campo de Ourique” que preserve o jardim da parada,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4459784e5449325a5449744f474e684d7930304f544d334c574935597a45744e4441344d5459784e6a59344d545a6d4c6d52765933673d&fich=d61526e2-8ca3-4937-b9c1-40816166816f.docx&Inline=true
126621,263667,Recomenda ao Governo que mantenha a decisão de construção do Novo Hospital do Oeste,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a51775a6a526d4d6a41744e44426a59793030596a49774c574a6d4e4451744e44646b596d49324d444e6d4f4759324c6d52765933673d&fich=740f4f20-40cc-4b20-bf44-47dbb603f8f6.docx&Inline=true
126622,263668,"Recomenda ao Governo que crie um plano de reformulação dos hospitais de Peniche, Torres Vedras e Caldas da Rainha",PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5467314f4441354d5759744e6a55324e5330304e7a67784c574a6b596d4d744f47517a4f5751314d4467784d7a6b784c6d52765933673d&fich=e858091f-6565-4781-bdbc-8d39d5081391.docx&Inline=true
126623,263715,Recomenda ao Governo que avance com a construção do Hospital do Oeste e faça uma avaliação da viabilidade da manutenção das demais infraestruturas de saúde na região Oeste,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d444a6d5a44426d596d45744d4441314e793030595459334c5749324e4441744f47557a5a6d55335a4451784e7a526a4c6d52765933673d&fich=02fd0fba-0057-4a67-b640-8e3fe7d4174c.docx&Inline=true
126624,263716,Construção do novo hospital da região do Oeste com investimento nas atuais infraestruturas para cuidados de saúde em proximidade,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a6778597a56685a5755744e54526a4e4330305a545a694c54686c4d6a59744e324e6b4d4455355a6d55334d7a4e6b4c6d527659773d3d&fich=381c5aee-54c4-4e6b-8e26-7cd059fe733d.doc&Inline=true
126625,263718,Construção do novo hospital público do Oeste,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5455304f544134596a49744e5449315a6930305a5459794c5745354e5755744e6a526a5a444e6d5a6a41334e3245774c6d52765933673d&fich=154908b2-525f-4e62-a95e-64cd3ff077a0.docx&Inline=true
126626,263669,Pela proteção da península de Tróia e dos ecossistemas dunares entre Tróia e Melides e pela reabertura do Parque de Campismo da Galé,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a4d7a4e4445354f5463745a44466b5a433030597a526b4c574a6b5a6d59744f5749314e544a6c4f4449354e6d51354c6d52765933673d&fich=23341997-d1dd-4c4d-bdff-9b552e8296d9.docx&Inline=true
126627,263712,Recomenda a manutenção do parque de campismo da praia da Galé (Grândola) e medidas de proteção do acesso à praia e de proteção do ecossistema,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4445354e6a55344e7a51744d5751304f433030596a41304c5467354d7a55744e47566a4f5755354e4463314e6a6b304c6d52765933673d&fich=81965874-1d48-4b04-8935-4ec9e9475694.docx&Inline=true
126628,263713,Recomenda ao Governo que encete negociações para a reabertura do Parque de Campismo da Galé e que garanta o acesso público incondicional à Praia da Galé,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5459354f5759344f474d744e444a6b5a4330304d446b334c5467785a444d744e6a597a4d6d566a4e54466b4e4445354c6d52765933673d&fich=1699f88c-42dd-4097-81d3-6632ec51d419.docx&Inline=true
126629,263721,"Pela manutenção do Parque de Campismo da Galé, no concelho de Grândola",PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a544a694d546b305a6d55744d4751775a5330304e7a4e6a4c5467355a6a59744d4449324f444d34596d49795a6d457a4c6d52765933673d&fich=e2b194fe-0d0e-473c-89f6-026838bb2fa3.docx&Inline=true
126631,263589,"Recomenda ao Governo que operacionalize a isenção de IVA nas transmissões de todos os produtos, secos ou húmidos, destinados à alimentação de animais de companhia quando acolhidos por associações de proteção animal legalmente constituídas, prevista na Lei n.º 10-A/2022, de 28 de Abril, na redação dada pela Lei n.º 81/2023, de 28 de Dezembro",PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f544a6c4d545a684e6a4d745957466d4f4330304f4459314c546b325a6a45745a6a51305957557a4e6a4134597a4a6d4c6d52765933673d&fich=92e16a63-aaf8-4865-96f1-f44ae3608c2f.docx&Inline=true
126636,263689,"Altera o regime jurídico da exploração dos estabelecimentos de alojamento local (Sexta alteração ao Decreto-Lei n.º 128/2014, de 29 de agosto e segunda alteração à Lei n.º 56/2023 de 6 de outubro)",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e47557a597a4d324e6a51744d546c6b597930304d32497a4c57457a4e5467744e4756684d545a684d7a6b324d5463324c6d52765933673d&fich=4e3c3664-19dc-43b3-a358-4ea16a396176.docx&Inline=true
126637,263690,Controlo de rendas para defender o direito à habitação,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4449354d474531596d4574593255795a693030596a41794c57466a4d446774597a59324d7a686c4d6a67335a54426b4c6d52765933673d&fich=d290a5ba-ce2f-4b02-ac08-c6638e287e0d.docx&Inline=true
126638,263692,Moratória a novos empreendimentos turísticos,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5467314f5467324e6a41744e7a526b597930304d5449334c546b314e6d45744d32466d4d5451314d7a566c4e5751354c6d52765933673d&fich=e8598660-74dc-4127-956a-3af14535e5d9.docx&Inline=true
126641,263693,Recomenda ao Governo uma política para o banco público que baixe os juros do crédito habitação,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e474d7a595759354f5441745a444a68597930304d324d774c57457a4f544d744e5745774e5449774f4468684e6d59354c6d52765933673d&fich=4c3af990-d2ac-43c0-a393-5a052088a6f9.docx&Inline=true
126642,263724,"Recomenda ao Governo o alargamento da semana de 4 dias, através um mecanismo de apoio permanente para a transição das empresas privadas e organizações para os 4 dias e da concretização do projeto-piloto no setor público",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4751324d54426b59546b744e7a6b7a4d5330304d7a5a694c574531593251744f445a6a5a6d466b596a4d31596d59324c6d527659773d3d&fich=4d610da9-7931-436b-a5cd-86cfadb35bf6.doc&Inline=true
126644,263726,"Aprova o regime jurídico de complemento de alojamento, alargando-o a estudantes deslocados não-bolseiros provenientes de agregados familiares de rendimento anual inferior aos constantes do limite do 6.º escalão de IRS",PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f445a684d6a67324e4745744d5464695a693030597a51784c5749324f4745744e6d526c4f5441335954646d4d4467354c6d52765933673d&fich=86a2864a-17bf-4c41-b68a-6de907a7f089.docx&Inline=true
126645,263735,"Revoga o Adicional ao IMI, vulgo, «imposto Mortágua»",IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d546c68596a677a4d5749745a474534597930304e475a6d4c5749344e444d745a54426d4d6a6c6859574d334e6a4a6d4c6d52765933673d&fich=19ab831b-da8c-44ff-b843-e0f29aac762f.docx&Inline=true
126646,263736,"Altera o Código de IMI, revogando o coeficiente de qualidade e conforto e torna o coeficiente de vetustez automático",IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a44646a5a6d59774d6a6b74597a4a684f4330304d6a686b4c57466b4d474d744d444130596d5a6b4e6a4578597a497a4c6d52765933673d&fich=d7cff029-c2a8-428d-ad0c-004bfd611c23.docx&Inline=true
126649,263745,"Travar a especulação, garantir e proteger o direito à habitação",PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a4e6c4e54686b4d7a45744d32566d5a6930305957566b4c546732595751745a4463795a4464694e7a59324d7a67304c6d527659773d3d&fich=33e58d31-3eff-4aed-86ad-d72d7b766384.doc&Inline=true
126650,263755,"Recomenda ao Governo que fomente e apoie a implementação voluntária da semana de quatro dias, aproveitando a capacidade instalada com o programa-piloto, e que o aplique na Administração Pública",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576595467794f4455314e4463744d4752694f4330304d4456694c574932595449744d6d4a68595455774e5445304e444a684c6d52765933673d&fich=a8285547-0db8-405b-b6a2-2baa5051442a.docx&Inline=true
